,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Cluster_9825,40.5888567348718,2.31588128247245,0.64270706471306,3.60332320838326,0.000314174463372347,0.0239611409078062
Cluster_9838,75.3364199434739,-3.33953953085449,0.88150419533404,-3.7884556290614,0.000151586658559738,0.0155841474116197
Cluster_9842,661.70014578616,4.05586376327911,0.892334557794638,4.54522771515537,5.48758944619618e-06,0.00191237629067333
Cluster_9843,376.054447970697,3.84525033960858,0.86405818483261,4.45022153265466,8.57817563302626e-06,0.00250380681738752
Cluster_9864,307.485308866335,-4.04610807002922,1.01285389813521,-3.99475983404773,6.47598651332491e-05,0.00945637304983342
Cluster_9888,392.683007760168,3.2206830261185,0.74362441312313,4.33106144618361,1.48392260499086e-05,0.00368202480355665
Cluster_9898,112.686282758741,2.0142107963147,0.588510110003481,3.42255937846639,0.000620345468826234,0.0363327942342019
Cluster_9911,32.8008870526106,4.23193689093203,1.16909581499463,3.61983751601357,0.00029478806792923,0.0229983475880201
Cluster_9964,25.5406191869316,2.43732929592095,0.722844761281508,3.37185717663622,0.000746631560074941,0.0403948744613152
Cluster_10011,17.6952695086433,2.75827341881465,0.775877130989919,3.55503894707588,0.00037792310432839,0.0267764425265356
Cluster_10012,91.7082803593281,4.21157006518163,1.16471247927563,3.61597401944293,0.000299220387241346,0.0231488514536635
Cluster_10062,72.1043284804298,-4.55070692383057,0.954808958301869,-4.76609156655171,1.87833921720041e-06,0.000923234106252699
Cluster_10162,137.897357189752,-7.0253887940596,1.11640650412344,-6.29285906890668,3.11671287728771e-10,1.46935202376245e-06
Cluster_10216,68.4455956421359,3.03886357839363,0.802798539898786,3.78533769976307,0.000153499988697828,0.0156831366161517
Cluster_10217,28.9678356418411,2.50078025198605,0.750432895105496,3.33245020080642,0.000860848753000338,0.0437732969148908
Cluster_10246,6.87278190772481,-3.49735781963384,0.976257351707622,-3.58241381078097,0.000340433954506427,0.0253032903888887
Cluster_10371,20.1262458074679,-3.59114480136092,1.05382273165079,-3.40773138925886,0.000655053432883942,0.03753874332688
Cluster_10388,63.6029574878532,2.50868069062833,0.711378921922038,3.52650410817664,0.000421084632399724,0.0284176154474914
Cluster_10415,14.5381998084912,-4.28232101437233,1.0592929727052,-4.04262194191303,5.28568078863486e-05,0.00853037187526013
Cluster_10481,2198.81258770563,-1.27925410463449,0.38012297545128,-3.36536907066922,0.000764413361397088,0.0410185452674233
Cluster_10535,22.2108684463669,3.55998000008495,0.927519003543804,3.8381747290171,0.000123952270237458,0.0137769347699867
Cluster_10812,53.1253994571338,4.83875535820192,1.13164605137215,4.27585582288278,1.90404422735578e-05,0.00413390549651107
Cluster_10841,111.030099343132,4.49601332539229,0.937954925915767,4.79342151863282,1.63960618149355e-06,0.000845447556179199
Cluster_10853,42.9233399295955,-3.79174497590068,1.15878194708749,-3.27218160882722,0.00106720999910553,0.0498852651281608
Cluster_10892,66.1736504607114,-2.39050477877533,0.709727054502553,-3.36820297832782,0.000756598713760844,0.0407951486180426
Cluster_10926,50.7715514882029,2.38961534960768,0.70788621757605,3.37570543157377,0.00073626702415283,0.0402277285828933
Cluster_10931,27.3515239765142,5.07545115219179,1.52527922909288,3.3275554110904,0.000876115635964166,0.0442767107235122
Cluster_10957,216.952394761123,-2.32034433639271,0.663474878703742,-3.49726027445992,0.000470062974179325,0.0304222679162843
Cluster_10967,38.2530903593963,3.04592554617226,0.908058772652713,3.35432643558323,0.0007955844630183,0.0416407497294722
Cluster_10972,46.9906547532314,-5.07537546832839,1.47590839598281,-3.43881468669923,0.000584267036249374,0.0353787091069093
Cluster_10996,68.5237598406941,-3.24125911621704,0.849186378555063,-3.8168995618279,0.00013513914926114,0.0145742714534865
